baseline_owner_module	baseline_declaration_name	visibility	kind	projection_order	source_ordinal	destination_module	route_class	normalization_decision
NumStability.Algorithms.TestMatrices.Higham28GinibrePlaneChart	NumStability.measurable_ginibrePlaneChart	public	theorem	11	12	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.InvariantPlanes.PlaneSylvesterJacobian	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibrePlaneChart	_private.NumStability.Algorithms.TestMatrices.Higham28GinibrePlaneChart.0.NumStability.ginibrePlaneRectangularModule	private	definition	12	0	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.InvariantPlanes.PlaneSylvesterJacobian	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.InvariantPlanes.PlaneSylvesterJacobian.0.NumStability.ginibrePlaneRectangularModule
NumStability.Algorithms.TestMatrices.Higham28GinibrePlaneSylvester	NumStability.ginibrePlaneSylvesterBridgeModule	public	definition	0	0	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.InvariantPlanes.PlaneSylvesterJacobian	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibrePlaneSylvester	NumStability.ginibrePlaneSylvesterLinearMap_det_complex_eq_characteristicProduct	public	theorem	1	8	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.InvariantPlanes.PlaneSylvesterJacobian	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibrePlaneSylvester	NumStability.ginibrePlaneSylvesterLinearMap_det_eq_charpoly_aeval	public	theorem	2	6	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.InvariantPlanes.PlaneSylvesterJacobian	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibrePlaneSylvester	NumStability.ginibrePlaneSylvesterOperator	public	definition	3	2	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.InvariantPlanes.PlaneSylvesterJacobian	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibrePlaneSylvester	NumStability.ginibrePlaneSylvesterOperator_det_complex_eq_characteristicProduct	public	theorem	4	7	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.InvariantPlanes.PlaneSylvesterJacobian	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibrePlaneSylvester	NumStability.ginibrePlaneSylvesterOperator_det_eq_charpoly_aeval	public	theorem	5	5	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.InvariantPlanes.PlaneSylvesterJacobian	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibrePlaneSylvester	NumStability.ginibrePlaneSylvesterOperator_toMatrix_apply	public	theorem	6	3	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.InvariantPlanes.PlaneSylvesterJacobian	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibrePlaneSylvester	NumStability.ginibrePlaneSylvesterOperator_toMatrix_eq_reindex_block	public	theorem	7	4	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.InvariantPlanes.PlaneSylvesterJacobian	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibrePlaneSylvester	NumStability.integral_realGinibre_ginibrePlaneSylvesterOperator_det	public	theorem	8	9	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.InvariantPlanes.PlaneSylvesterJacobian	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibrePlaneSylvester	_private.NumStability.Algorithms.TestMatrices.Higham28GinibrePlaneSylvester.0.NumStability.ginibrePlaneSylvesterMeasurableSpace	private	definition	9	1	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.InvariantPlanes.PlaneSylvesterJacobian	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.InvariantPlanes.PlaneSylvesterJacobian.0.NumStability.ginibrePlaneSylvesterMeasurableSpace
NumStability.Algorithms.TestMatrices.Higham28GinibreProjectiveIntegral	NumStability.integral_ginibreProjectiveRadial	public	theorem	0	6	NumStability.Analysis.TestMatrices.RealGinibre.ProjectiveWeightIntegral	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreProjectiveIntegral	NumStability.integral_ginibreProjectiveWeight	public	theorem	1	12	NumStability.Analysis.TestMatrices.RealGinibre.ProjectiveWeightIntegral	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreProjectiveIntegral	NumStability.integral_ginibreProjectiveWeight_euclidean	public	theorem	2	11	NumStability.Analysis.TestMatrices.RealGinibre.ProjectiveWeightIntegral	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreProjectiveIntegral	_private.NumStability.Algorithms.TestMatrices.Higham28GinibreProjectiveIntegral.0.NumStability.euclideanVolume_unitBall_real	private	theorem	3	8	NumStability.Analysis.TestMatrices.RealGinibre.ProjectiveWeightIntegral	relocate_whole	rename:_private.NumStability.Analysis.TestMatrices.RealGinibre.ProjectiveWeightIntegral.0.NumStability.euclideanVolume_unitBall_real
NumStability.Algorithms.TestMatrices.Higham28GinibreProjectiveIntegral	_private.NumStability.Algorithms.TestMatrices.Higham28GinibreProjectiveIntegral.0.NumStability.ginibreProjectiveConstant	private	theorem	4	10	NumStability.Analysis.TestMatrices.RealGinibre.ProjectiveWeightIntegral	relocate_whole	rename:_private.NumStability.Analysis.TestMatrices.RealGinibre.ProjectiveWeightIntegral.0.NumStability.ginibreProjectiveConstant
NumStability.Algorithms.TestMatrices.Higham28GinibreProjectiveIntegral	_private.NumStability.Algorithms.TestMatrices.Higham28GinibreProjectiveIntegral.0.NumStability.integral_Ioi_betaKernel	private	theorem	5	5	NumStability.Analysis.TestMatrices.RealGinibre.ProjectiveWeightIntegral	relocate_whole	rename:_private.NumStability.Analysis.TestMatrices.RealGinibre.ProjectiveWeightIntegral.0.NumStability.integral_Ioi_betaKernel
NumStability.Algorithms.TestMatrices.Higham28GinibreProjectiveIntegral	_private.NumStability.Algorithms.TestMatrices.Higham28GinibreProjectiveIntegral.0.NumStability.integral_betaKernel	private	theorem	6	0	NumStability.Analysis.TestMatrices.RealGinibre.ProjectiveWeightIntegral	relocate_whole	rename:_private.NumStability.Analysis.TestMatrices.RealGinibre.ProjectiveWeightIntegral.0.NumStability.integral_betaKernel
NumStability.Algorithms.TestMatrices.Higham28GinibreProjectiveIntegral	_private.NumStability.Algorithms.TestMatrices.Higham28GinibreProjectiveIntegral.0.NumStability.integral_ginibreProjectiveWeight_raw	private	theorem	7	7	NumStability.Analysis.TestMatrices.RealGinibre.ProjectiveWeightIntegral	relocate_whole	rename:_private.NumStability.Analysis.TestMatrices.RealGinibre.ProjectiveWeightIntegral.0.NumStability.integral_ginibreProjectiveWeight_raw
NumStability.Algorithms.TestMatrices.Higham28GinibreProjectiveIntegral	_private.NumStability.Algorithms.TestMatrices.Higham28GinibreProjectiveIntegral.0.NumStability.mobius_betaKernel	private	theorem	8	4	NumStability.Analysis.TestMatrices.RealGinibre.ProjectiveWeightIntegral	relocate_whole	rename:_private.NumStability.Analysis.TestMatrices.RealGinibre.ProjectiveWeightIntegral.0.NumStability.mobius_betaKernel
NumStability.Algorithms.TestMatrices.Higham28GinibreProjectiveIntegral	_private.NumStability.Algorithms.TestMatrices.Higham28GinibreProjectiveIntegral.0.NumStability.mobius_hasDerivWithin	private	theorem	9	2	NumStability.Analysis.TestMatrices.RealGinibre.ProjectiveWeightIntegral	relocate_whole	rename:_private.NumStability.Analysis.TestMatrices.RealGinibre.ProjectiveWeightIntegral.0.NumStability.mobius_hasDerivWithin
NumStability.Algorithms.TestMatrices.Higham28GinibreProjectiveIntegral	_private.NumStability.Algorithms.TestMatrices.Higham28GinibreProjectiveIntegral.0.NumStability.mobius_image_Ioo	private	theorem	10	1	NumStability.Analysis.TestMatrices.RealGinibre.ProjectiveWeightIntegral	relocate_whole	rename:_private.NumStability.Analysis.TestMatrices.RealGinibre.ProjectiveWeightIntegral.0.NumStability.mobius_image_Ioo
NumStability.Algorithms.TestMatrices.Higham28GinibreProjectiveIntegral	_private.NumStability.Algorithms.TestMatrices.Higham28GinibreProjectiveIntegral.0.NumStability.mobius_injOn	private	theorem	11	3	NumStability.Analysis.TestMatrices.RealGinibre.ProjectiveWeightIntegral	relocate_whole	rename:_private.NumStability.Analysis.TestMatrices.RealGinibre.ProjectiveWeightIntegral.0.NumStability.mobius_injOn
NumStability.Algorithms.TestMatrices.Higham28GinibreProjectiveIntegral	_private.NumStability.Algorithms.TestMatrices.Higham28GinibreProjectiveIntegral.0.NumStability.sqrtPi_pow_succ	private	theorem	12	9	NumStability.Analysis.TestMatrices.RealGinibre.ProjectiveWeightIntegral	relocate_whole	rename:_private.NumStability.Analysis.TestMatrices.RealGinibre.ProjectiveWeightIntegral.0.NumStability.sqrtPi_pow_succ
NumStability.Algorithms.TestMatrices.Higham28GinibreRecurrence	NumStability.expectedRealEigenvalueCount_eq_closedForm_one	public	theorem	0	11	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreRecurrence	NumStability.expectedRealEigenvalueCount_one	public	theorem	1	10	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreRecurrence	NumStability.instMeasurableSpaceRSqMat_4	public	definition	2	0	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreRecurrence	NumStability.realGinibreExpectedCountClosedForm_one	public	theorem	3	3	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreRecurrence	NumStability.realGinibreExpectedCountClosedForm_shift_two	public	theorem	4	9	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreRecurrence	NumStability.realGinibre_hypergeometric_one	public	theorem	5	2	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreRecurrence	NumStability.realGinibre_hypergeometric_shift_two	public	theorem	6	8	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreRecurrence	NumStability.summable_ginibreHypergeometricTerm	public	theorem	7	4	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreRecurrence	_private.NumStability.Algorithms.TestMatrices.Higham28GinibreRecurrence.0.NumStability.abs_ginibreHypergeometricTelescopeCoefficient_le_two	private	theorem	8	5	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics.0.NumStability.abs_ginibreHypergeometricTelescopeCoefficient_le_two
NumStability.Algorithms.TestMatrices.Higham28GinibreRecurrence	_private.NumStability.Algorithms.TestMatrices.Higham28GinibreRecurrence.0.NumStability.hasSum_ginibreHypergeometricTelescopeDifference	private	theorem	9	7	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics.0.NumStability.hasSum_ginibreHypergeometricTelescopeDifference
NumStability.Algorithms.TestMatrices.Higham28GinibreRecurrence	_private.NumStability.Algorithms.TestMatrices.Higham28GinibreRecurrence.0.NumStability.realGinibre_hypergeometric_one_rpow	private	theorem	10	1	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics.0.NumStability.realGinibre_hypergeometric_one_rpow
NumStability.Algorithms.TestMatrices.Higham28GinibreRecurrence	_private.NumStability.Algorithms.TestMatrices.Higham28GinibreRecurrence.0.NumStability.summable_ginibreHypergeometricTelescopeTerm	private	theorem	11	6	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics.0.NumStability.summable_ginibreHypergeometricTelescopeTerm
NumStability.Algorithms.TestMatrices.Higham28GinibreRoots	NumStability.aestronglyMeasurable_realEigenvalueCount	public	theorem	0	14	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.RootMeasurability.EigenvalueCounts	relocate_split	-
NumStability.Algorithms.TestMatrices.Higham28GinibreRoots	NumStability.analyticSet_complexRootTupleBelowCountProjection	public	theorem	1	18	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.RootMeasurability.EigenvalueCounts	relocate_split	-
NumStability.Algorithms.TestMatrices.Higham28GinibreRoots	NumStability.analyticSet_complexRootTupleCountProjection	public	theorem	2	10	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.RootMeasurability.EigenvalueCounts	relocate_split	-
NumStability.Algorithms.TestMatrices.Higham28GinibreRoots	NumStability.card_filter_lt_card_filter_of_mem	public	theorem	3	22	NumStability.Analysis.Polynomials.RealRootCounting	relocate_split	-
NumStability.Algorithms.TestMatrices.Higham28GinibreRoots	NumStability.instBorelSpaceForallFinComplex_numStability	public	theorem	4	0	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.RootMeasurability.EigenvalueCounts	relocate_split	-
NumStability.Algorithms.TestMatrices.Higham28GinibreRoots	NumStability.instBorelSpaceGinibreRawMatrix	public	theorem	5	1	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.RootMeasurability.EigenvalueCounts	relocate_split	-
NumStability.Algorithms.TestMatrices.Higham28GinibreRoots	NumStability.instMeasurableSpaceForallFinComplex_numStability	public	definition	6	2	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.RootMeasurability.EigenvalueCounts	relocate_split	-
NumStability.Algorithms.TestMatrices.Higham28GinibreRoots	NumStability.instMeasurableSpaceGinibreRawMatrix	public	definition	7	3	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.RootMeasurability.EigenvalueCounts	relocate_split	-
NumStability.Algorithms.TestMatrices.Higham28GinibreRoots	NumStability.instOpensMeasurableSpaceForallFinComplex_numStability	public	theorem	8	4	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.RootMeasurability.EigenvalueCounts	relocate_split	-
NumStability.Algorithms.TestMatrices.Higham28GinibreRoots	NumStability.instOpensMeasurableSpaceGinibreRawMatrix	public	theorem	9	5	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.RootMeasurability.EigenvalueCounts	relocate_split	-
NumStability.Algorithms.TestMatrices.Higham28GinibreRoots	NumStability.instStandardBorelSpaceForallFinComplex_numStability	public	theorem	10	6	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.RootMeasurability.EigenvalueCounts	relocate_split	-
NumStability.Algorithms.TestMatrices.Higham28GinibreRoots	NumStability.instStandardBorelSpaceGinibreRawMatrix	public	theorem	11	7	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.RootMeasurability.EigenvalueCounts	relocate_split	-
NumStability.Algorithms.TestMatrices.Higham28GinibreRoots	NumStability.integrable_realEigenvalueCount	public	theorem	12	15	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.RootMeasurability.EigenvalueCounts	relocate_split	-
NumStability.Algorithms.TestMatrices.Higham28GinibreRoots	NumStability.measurableSet_complexRootTupleBelowCountSet	public	theorem	13	17	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.RootMeasurability.EigenvalueCounts	relocate_split	-
NumStability.Algorithms.TestMatrices.Higham28GinibreRoots	NumStability.measurableSet_complexRootTupleCountSet	public	theorem	14	9	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.RootMeasurability.EigenvalueCounts	relocate_split	-
NumStability.Algorithms.TestMatrices.Higham28GinibreRoots	NumStability.measurableSet_realEigenvalueBelowCount_level	public	theorem	15	19	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.RootMeasurability.EigenvalueCounts	relocate_split	-
NumStability.Algorithms.TestMatrices.Higham28GinibreRoots	NumStability.measurableSet_realEigenvalueCount_level	public	theorem	16	11	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.RootMeasurability.EigenvalueCounts	relocate_split	-
NumStability.Algorithms.TestMatrices.Higham28GinibreRoots	NumStability.measurable_complexTupleRealBelowCount	public	theorem	17	16	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.RootMeasurability.EigenvalueCounts	relocate_split	-
NumStability.Algorithms.TestMatrices.Higham28GinibreRoots	NumStability.measurable_complexTupleRealCount	public	theorem	18	8	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.RootMeasurability.EigenvalueCounts	relocate_split	-
NumStability.Algorithms.TestMatrices.Higham28GinibreRoots	NumStability.measurable_realEigenvalueBelowCount	public	theorem	19	20	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.RootMeasurability.EigenvalueCounts	relocate_split	-
NumStability.Algorithms.TestMatrices.Higham28GinibreRoots	NumStability.measurable_realEigenvalueCount	public	theorem	20	12	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.RootMeasurability.EigenvalueCounts	relocate_split	-
NumStability.Algorithms.TestMatrices.Higham28GinibreRoots	NumStability.measurable_realEigenvalueCount_real	public	theorem	21	13	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.RootMeasurability.EigenvalueCounts	relocate_split	-
NumStability.Algorithms.TestMatrices.Higham28GinibreRoots	_private.NumStability.Algorithms.TestMatrices.Higham28GinibreRoots.0.NumStability.card_filter_le_card_filter_of_imp	private	theorem	22	21	NumStability.Analysis.Polynomials.RealRootCounting	relocate_split	rename:_private.NumStability.Analysis.Polynomials.RealRootCounting.0.NumStability.card_filter_le_card_filter_of_imp
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedConclusion	NumStability.neg_two_mul_corollary31_product_mul_signedMoment_eq_closedForm_shift	public	theorem	0	0	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ExpectedCountFormula	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedConclusion	NumStability.realGinibreExpectedCountLimit_of_shift	public	theorem	1	3	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ExpectedCountFormula	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedConclusion	NumStability.realGinibreExpectedCountLimit_of_signedPairShift	public	theorem	2	5	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ExpectedCountFormula	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedConclusion	NumStability.realGinibreFiniteExpectationFormula_of_shift	public	theorem	3	2	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ExpectedCountFormula	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedConclusion	NumStability.realGinibreFiniteExpectationFormula_of_signedPairShift	public	theorem	4	4	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ExpectedCountFormula	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedConclusion	NumStability.signedPairShift_of_kernelTransfer	public	theorem	5	1	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ExpectedCountFormula	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedExpectation	NumStability.expectedGinibreAlternatingCount	public	definition	0	1	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedExpectation	NumStability.expectedGinibreAlternatingCount_add_two	public	theorem	1	11	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedExpectation	NumStability.expectedGinibreAlternatingCount_eq_dimension	public	theorem	2	10	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedExpectation	NumStability.expectedGinibreAlternatingPairCount	public	definition	3	2	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedExpectation	NumStability.expectedGinibreAlternatingPairCount_one	public	theorem	4	12	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedExpectation	NumStability.expectedRealEigenvalueCount_eq_alternating_sub_two_pairs	public	theorem	5	8	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedExpectation	NumStability.expectedRealEigenvalueCount_shift_eq_neg_two_mul_pair_shift	public	theorem	6	13	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedExpectation	NumStability.ginibreAlternatingEigenvalueCount_eq_dimension	public	theorem	7	9	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedExpectation	NumStability.integrable_ginibreAlternatingEigenvalueCount	public	theorem	8	5	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedExpectation	NumStability.integrable_ginibreAlternatingPairEigenvalueCount	public	theorem	9	6	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedExpectation	NumStability.measurable_ginibreAlternatingEigenvalueCount	public	theorem	10	3	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedExpectation	NumStability.measurable_ginibreAlternatingPairEigenvalueCount	public	theorem	11	4	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedExpectation	NumStability.realEigenvalueCount_cast_eq_alternating_sub_two_pairs	public	theorem	12	7	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedExpectation	_private.NumStability.Algorithms.TestMatrices.Higham28GinibreSignedExpectation.0.NumStability.ginibreSignedExpectationMeasurableSpace	private	definition	13	0	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets.0.NumStability.ginibreSignedExpectationMeasurableSpace
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedIncidence	NumStability.expectedGinibreAlternatingPairCount_succ_eq_factor_mul_oneRootMoment	public	theorem	0	16	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedIncidence	NumStability.ginibreNuisanceReorder	public	definition	1	12	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedIncidence	NumStability.ginibreNuisanceReorder_apply	public	theorem	2	13	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedIncidence	NumStability.ginibreSignedOneRootMoment	public	definition	3	11	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedIncidence	NumStability.ginibreSignedTwoRootSlice	public	definition	4	17	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedIncidence	NumStability.integrable_ginibreCoordinate_density	public	theorem	5	8	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedIncidence	NumStability.integrable_ginibreSignedIncidence	public	theorem	6	10	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedIncidence	NumStability.integrable_incidenceCoordinateDensity_of_integrable_realGinibre	public	theorem	7	19	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedIncidence	NumStability.integral_ginibreAlternatingPair_eq_signedIncidence	public	theorem	8	9	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedIncidence	NumStability.integral_ginibreCoordinate_alternatingPair_density_eq_expected	public	theorem	9	7	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedIncidence	NumStability.integral_ginibreSignedNuisance_eq_oneRootMoment	public	theorem	10	15	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedIncidence	NumStability.integral_ginibreSignedTwoRootNuisance_eq_slice	public	theorem	11	20	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedIncidence	NumStability.integral_realGinibre_det_mul_alternatingBelow_eq_factor_mul_slice	public	theorem	12	21	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedIncidence	NumStability.integral_realGinibre_eq_incidenceCoordinateDensity	public	theorem	13	18	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedIncidence	NumStability.measurePreserving_ginibreNuisanceReorder	public	theorem	14	14	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction	relocate_whole	-
