format	1
declaration	historical_module	destination_module	decision	kind	visibility	command_root	start_line
NumStability.higham21_sne_qr_action_absorbed_by_nearby_cond2	NumStability.Algorithms.Underdetermined.Higham21SNEQRMajorant	NumStability.Source.Higham.Chapter21.Theorem04.SeminormalEquations.QRMajorant	relocate_source	theorem	public	NumStability.higham21_sne_qr_action_absorbed_by_nearby_cond2	273
NumStability.higham21_sne_qr_action_le_source_cond2_plus_quadratic	NumStability.Algorithms.Underdetermined.Higham21SNERemainderBounds	NumStability.Source.Higham.Chapter21.Theorem04.SeminormalEquations.RemainderBounds	relocate_source	theorem	public	NumStability.higham21_sne_qr_action_le_source_cond2_plus_quadratic	576
NumStability.higham21_sne_qr_economy_gram_eq_id	NumStability.Algorithms.Underdetermined.Higham21SNESigned	NumStability.Algorithms.LinearSystems.Underdetermined.SeminormalEquations.QRTransfer.Signed	relocate_reusable	theorem	public	NumStability.higham21_sne_qr_economy_gram_eq_id	345
NumStability.higham21_sne_qr_error_transpose_action_le_majorant	NumStability.Algorithms.Underdetermined.Higham21SNEQRMajorant	NumStability.Algorithms.LinearSystems.Underdetermined.SeminormalEquations.QRTransfer.QRMajorant	relocate_reusable	theorem	public	NumStability.higham21_sne_qr_error_transpose_action_le_majorant	22
NumStability.higham21_sne_qr_error_transpose_action_le_source	NumStability.Algorithms.Underdetermined.Higham21SNEQRMajorant	NumStability.Algorithms.LinearSystems.Underdetermined.SeminormalEquations.QRTransfer.QRMajorant	relocate_reusable	theorem	public	NumStability.higham21_sne_qr_error_transpose_action_le_source	93
NumStability.higham21_sne_qr_factor_entry_majorant_nonneg	NumStability.Algorithms.Underdetermined.Higham21SNEEnvelopeTransfer	NumStability.Algorithms.LinearSystems.Underdetermined.SeminormalEquations.QRTransfer.EnvelopeTransfer	relocate_reusable	theorem	public	NumStability.higham21_sne_qr_factor_entry_majorant_nonneg	129
NumStability.higham21_sne_qr_pseudoinverse_factor	NumStability.Algorithms.Underdetermined.Higham21SNESigned	NumStability.Algorithms.LinearSystems.Underdetermined.SeminormalEquations.QRTransfer.Signed	relocate_reusable	theorem	public	NumStability.higham21_sne_qr_pseudoinverse_factor	398
NumStability.higham21_sne_qr_rectGram_eq	NumStability.Algorithms.Underdetermined.Higham21SNESigned	NumStability.Algorithms.LinearSystems.Underdetermined.SeminormalEquations.QRTransfer.Signed	relocate_reusable	theorem	public	NumStability.higham21_sne_qr_rectGram_eq	369
NumStability.higham21_sne_qr_top_factor_entry_le_source_majorant	NumStability.Algorithms.Underdetermined.Higham21SNEEnvelopeTransfer	NumStability.Algorithms.LinearSystems.Underdetermined.SeminormalEquations.QRTransfer.EnvelopeTransfer	relocate_reusable	theorem	public	NumStability.higham21_sne_qr_top_factor_entry_le_source_majorant	144
NumStability.higham21_sne_qr_transpose_factor	NumStability.Algorithms.Underdetermined.Higham21SNESigned	NumStability.Algorithms.LinearSystems.Underdetermined.SeminormalEquations.QRTransfer.Signed	relocate_reusable	theorem	public	NumStability.higham21_sne_qr_transpose_factor	354
NumStability.higham21_sne_rectGram_difference_frobNorm_le	NumStability.Algorithms.Underdetermined.Higham21SNEClosure	NumStability.Algorithms.LinearSystems.Underdetermined.SeminormalEquations.HouseholderClosure.Closure	relocate_reusable	theorem	public	NumStability.higham21_sne_rectGram_difference_frobNorm_le	479
NumStability.higham21_sne_rhat_gram_envelope_le_qr_source_majorant	NumStability.Algorithms.Underdetermined.Higham21SNEEnvelopeTransfer	NumStability.Algorithms.LinearSystems.Underdetermined.SeminormalEquations.QRTransfer.EnvelopeTransfer	relocate_reusable	theorem	public	NumStability.higham21_sne_rhat_gram_envelope_le_qr_source_majorant	197
NumStability.higham21_sne_solution_norm_le_fixed_radius	NumStability.Algorithms.Underdetermined.Higham21SNEConditionTransfer	NumStability.Source.Higham.Chapter21.Equation07.ConditionTransfer	relocate_source	theorem	public	NumStability.higham21_sne_solution_norm_le_fixed_radius	460
NumStability.higham21_sne_source_abs_action_change	NumStability.Algorithms.Underdetermined.Higham21SNERemainderBounds	NumStability.Algorithms.LinearSystems.Underdetermined.SeminormalEquations.ForwardError.RemainderBounds	relocate_reusable	theorem	public	NumStability.higham21_sne_source_abs_action_change	363
NumStability.higham21_sne_source_abs_action_le_cond2_plus_change	NumStability.Algorithms.Underdetermined.Higham21SNERemainderBounds	NumStability.Source.Higham.Chapter21.Theorem04.SeminormalEquations.RemainderBounds	relocate_source	theorem	public	NumStability.higham21_sne_source_abs_action_le_cond2_plus_change	519
NumStability.higham21_sne_source_abs_action_le_cond2_plus_radius_change	NumStability.Algorithms.Underdetermined.Higham21SNERemainderBounds	NumStability.Source.Higham.Chapter21.Theorem04.SeminormalEquations.RemainderBounds	relocate_source	theorem	public	NumStability.higham21_sne_source_abs_action_le_cond2_plus_radius_change	547
NumStability.higham21_sne_source_dual_action_absorbed_by_nearby_cond2	NumStability.Algorithms.Underdetermined.Higham21SNEQRMajorant	NumStability.Source.Higham.Chapter21.Theorem04.SeminormalEquations.QRMajorant	relocate_source	theorem	public	NumStability.higham21_sne_source_dual_action_absorbed_by_nearby_cond2	219
NumStability.higham21_sne_source_dual_action_at_perturbed_vector	NumStability.Algorithms.Underdetermined.Higham21SNEClosure	NumStability.Source.Higham.Chapter21.Theorem04.SeminormalEquations.Closure	relocate_source	theorem	public	NumStability.higham21_sne_source_dual_action_at_perturbed_vector	310
NumStability.higham21_sne_source_dual_action_le_nearby_add_error	NumStability.Algorithms.Underdetermined.Higham21SNEQRMajorant	NumStability.Algorithms.LinearSystems.Underdetermined.SeminormalEquations.QRTransfer.QRMajorant	relocate_reusable	theorem	public	NumStability.higham21_sne_source_dual_action_le_nearby_add_error	149
NumStability.higham21_sne_split_triangular_solve_backward_error	NumStability.Algorithms.Underdetermined.Higham21SNEEnvelopeTransfer	NumStability.Algorithms.LinearSystems.Underdetermined.SeminormalEquations.TriangularSolves.EnvelopeTransfer	relocate_reusable	theorem	public	NumStability.higham21_sne_split_triangular_solve_backward_error	35
NumStability.higham21_sne_transferred_envelope_le_qr_source_majorant	NumStability.Algorithms.Underdetermined.Higham21SNEEnvelopeTransfer	NumStability.Algorithms.LinearSystems.Underdetermined.SeminormalEquations.QRTransfer.EnvelopeTransfer	relocate_reusable	theorem	public	NumStability.higham21_sne_transferred_envelope_le_qr_source_majorant	316
NumStability.higham21_sne_vecNorm2_forward_error_of_componentwise	NumStability.Algorithms.Underdetermined.Higham21SNEForward	NumStability.Algorithms.LinearSystems.Underdetermined.SeminormalEquations.ForwardError.Forward	relocate_reusable	theorem	public	NumStability.higham21_sne_vecNorm2_forward_error_of_componentwise	53
NumStability.higham21_sqrt_nat_cast_mul_self	NumStability.Algorithms.Underdetermined.UnderdeterminedSolve	NumStability.Algorithms.LinearSystems.Underdetermined.Perturbation.Componentwise.UnderdeterminedSolve	relocate_reusable	theorem	public	NumStability.higham21_sqrt_nat_cast_mul_self	3141
NumStability.higham21_sqrt_nat_le_nat	NumStability.Algorithms.Underdetermined.UnderdeterminedSolve	NumStability.Algorithms.LinearSystems.Underdetermined.Conditioning.Componentwise.UnderdeterminedSolve	relocate_reusable	theorem	public	NumStability.higham21_sqrt_nat_le_nat	8717
NumStability.higham21_theorem21_1_dataSource_vecNorm2_le_firstOrder	NumStability.Algorithms.Underdetermined.Higham21Attainability	NumStability.Algorithms.Underdetermined.Higham21Attainability	retain_historical	theorem	public	NumStability.higham21_theorem21_1_dataSource_vecNorm2_le_firstOrder	161
NumStability.higham21_theorem21_1_finite_error_numerator_bound_of_gram_det_ne_zero	NumStability.Algorithms.Underdetermined.Higham21Perturbation	NumStability.Algorithms.Underdetermined.Higham21Perturbation	retain_historical	theorem	public	NumStability.higham21_theorem21_1_finite_error_numerator_bound_of_gram_det_ne_zero	582
NumStability.higham21_theorem21_1_finite_error_relative_bound	NumStability.Algorithms.Underdetermined.Higham21Perturbation	NumStability.Algorithms.Underdetermined.Higham21Perturbation	retain_historical	theorem	public	NumStability.higham21_theorem21_1_finite_error_relative_bound	806
NumStability.higham21_theorem21_1_finite_error_relative_bound_of_direction_envelope	NumStability.Algorithms.Underdetermined.Higham21PerturbationRadius	NumStability.Algorithms.Underdetermined.Higham21PerturbationRadius	retain_historical	theorem	public	NumStability.higham21_theorem21_1_finite_error_relative_bound_of_direction_envelope	627
NumStability.higham21_theorem21_1_finite_error_relative_bound_of_gram_det_ne_zero	NumStability.Algorithms.Underdetermined.Higham21Perturbation	NumStability.Algorithms.Underdetermined.Higham21Perturbation	retain_historical	theorem	public	NumStability.higham21_theorem21_1_finite_error_relative_bound_of_gram_det_ne_zero	636
NumStability.higham21_theorem21_1_firstOrder_componentwise_bound	NumStability.Algorithms.Underdetermined.Higham21Perturbation	NumStability.Algorithms.Underdetermined.Higham21Perturbation	retain_historical	theorem	public	NumStability.higham21_theorem21_1_firstOrder_componentwise_bound	154
NumStability.higham21_theorem21_1_firstOrder_eq_sources	NumStability.Algorithms.Underdetermined.Higham21Attainability	NumStability.Algorithms.Underdetermined.Higham21Attainability	retain_historical	theorem	public	NumStability.higham21_theorem21_1_firstOrder_eq_sources	78
NumStability.higham21_theorem21_1_firstOrder_numerator_bound	NumStability.Algorithms.Underdetermined.Higham21Perturbation	NumStability.Algorithms.Underdetermined.Higham21Perturbation	retain_historical	theorem	public	NumStability.higham21_theorem21_1_firstOrder_numerator_bound	217
NumStability.higham21_theorem21_1_firstOrder_relative_bound	NumStability.Algorithms.Underdetermined.Higham21Perturbation	NumStability.Algorithms.Underdetermined.Higham21Perturbation	retain_historical	theorem	public	NumStability.higham21_theorem21_1_firstOrder_relative_bound	328
NumStability.higham21_theorem21_1_fixed_radius_certificates_of_direction_envelope	NumStability.Algorithms.Underdetermined.Higham21PerturbationRadius	NumStability.Algorithms.Underdetermined.Higham21PerturbationRadius	retain_historical	theorem	public	NumStability.higham21_theorem21_1_fixed_radius_certificates_of_direction_envelope	459
NumStability.higham21_theorem21_1_fixed_radius_certificates_of_family_entrywise_envelope	NumStability.Algorithms.Underdetermined.Higham21PerturbationRadius	NumStability.Algorithms.Underdetermined.Higham21PerturbationRadius	retain_historical	theorem	public	NumStability.higham21_theorem21_1_fixed_radius_certificates_of_family_entrywise_envelope	540
NumStability.higham21_theorem21_1_fixed_radius_certificates_of_family_row_envelope	NumStability.Algorithms.Underdetermined.Higham21PerturbationRadius	NumStability.Algorithms.Underdetermined.Higham21PerturbationRadius	retain_historical	theorem	public	NumStability.higham21_theorem21_1_fixed_radius_certificates_of_family_row_envelope	578
NumStability.higham21_theorem21_1_fixed_radius_certificates_of_product_and_entrywise_envelopes	NumStability.Algorithms.Underdetermined.Higham21PerturbationRadius	NumStability.Algorithms.Underdetermined.Higham21PerturbationRadius	retain_historical	theorem	public	NumStability.higham21_theorem21_1_fixed_radius_certificates_of_product_and_entrywise_envelopes	423
NumStability.higham21_theorem21_1_holder_firstOrder_attainability	NumStability.Algorithms.Underdetermined.Higham21Attainability	NumStability.Algorithms.Underdetermined.Higham21Attainability	retain_historical	theorem	public	NumStability.higham21_theorem21_1_holder_firstOrder_attainability	551
NumStability.higham21_theorem21_1_holder_firstOrder_upper_and_attainment	NumStability.Algorithms.Underdetermined.Higham21Attainability	NumStability.Algorithms.Underdetermined.Higham21Attainability	retain_historical	theorem	public	NumStability.higham21_theorem21_1_holder_firstOrder_upper_and_attainment	740
NumStability.higham21_theorem21_1_holder_firstOrder_upper_bound	NumStability.Algorithms.Underdetermined.Higham21Attainability	NumStability.Algorithms.Underdetermined.Higham21Attainability	retain_historical	theorem	public	NumStability.higham21_theorem21_1_holder_firstOrder_upper_bound	173
NumStability.higham21_theorem21_1_nullspaceSource_vecNorm2_le_firstOrder	NumStability.Algorithms.Underdetermined.Higham21Attainability	NumStability.Algorithms.Underdetermined.Higham21Attainability	retain_historical	theorem	public	NumStability.higham21_theorem21_1_nullspaceSource_vecNorm2_le_firstOrder	149
NumStability.higham21_theorem21_1_perturbed_gram_det_ne_zero_of_gram_det_ne_zero	NumStability.Algorithms.Underdetermined.Higham21RankStability	NumStability.Source.Higham.Chapter21.Theorem01.ComponentwisePerturbation.RankStability	relocate_source	theorem	public	NumStability.higham21_theorem21_1_perturbed_gram_det_ne_zero_of_gram_det_ne_zero	198
NumStability.higham21_theorem21_1_perturbed_gram_det_ne_zero_of_right_inverse	NumStability.Algorithms.Underdetermined.Higham21RankStability	NumStability.Source.Higham.Chapter21.Theorem01.ComponentwisePerturbation.RankStability	relocate_source	theorem	public	NumStability.higham21_theorem21_1_perturbed_gram_det_ne_zero_of_right_inverse	172
NumStability.higham21_theorem21_1_perturbed_transpose_factorization	NumStability.Algorithms.Underdetermined.Higham21RankStability	NumStability.Source.Higham.Chapter21.Theorem01.ComponentwisePerturbation.RankStability	relocate_source	theorem	public	NumStability.higham21_theorem21_1_perturbed_transpose_factorization	31
NumStability.higham21_theorem21_1_perturbed_transpose_injective_of_right_inverse	NumStability.Algorithms.Underdetermined.Higham21RankStability	NumStability.Source.Higham.Chapter21.Theorem01.ComponentwisePerturbation.RankStability	relocate_source	theorem	public	NumStability.higham21_theorem21_1_perturbed_transpose_injective_of_right_inverse	99
NumStability.higham21_theorem21_1_product_rectOpNorm2Le_of_entrywise_operator_envelopes	NumStability.Algorithms.Underdetermined.Higham21PerturbationRadius	NumStability.Source.Higham.Chapter21.Theorem01.ComponentwisePerturbation.Radius	relocate_source	theorem	public	NumStability.higham21_theorem21_1_product_rectOpNorm2Le_of_entrywise_operator_envelopes	498
NumStability.higham21_theorem21_1_product_rectOpNorm2Le_of_operator_envelopes	NumStability.Algorithms.Underdetermined.Higham21PerturbationRadius	NumStability.Source.Higham.Chapter21.Theorem01.ComponentwisePerturbation.Radius	relocate_source	theorem	public	NumStability.higham21_theorem21_1_product_rectOpNorm2Le_of_operator_envelopes	485
NumStability.higham21_theorem21_1_relative_asymptotic_bound_of_direction_envelope	NumStability.Algorithms.Underdetermined.Higham21PerturbationRadius	NumStability.Algorithms.Underdetermined.Higham21PerturbationRadius	retain_historical	theorem	public	NumStability.higham21_theorem21_1_relative_asymptotic_bound_of_direction_envelope	726
